maintenance_id,station_id,timestamp,type,failure_type,duration_min,component,action_taken,successful_restart,date,year,month,month_name,week,day_name
MT000312,ST04,2026-01-30 09:03:57.131430763,Corrective,Functional Test Failure,13.5,Functional Test Failure,"Inspect, reset or replace affected component",True,2026-01-30,2026,1,January,5,Friday
MT000313,ST04,2026-01-30 10:02:07.544854057,Corrective,Functional Test Failure,13.5,Functional Test Failure,"Inspect, reset or replace affected component",True,2026-01-30,2026,1,January,5,Friday
MT000314,ST05,2026-01-30 07:45:03.627808441,Corrective,Packaging Jam,13.5,Packaging Jam,"Inspect, reset or replace affected component",True,2026-01-30,2026,1,January,5,Friday
MT000315,ST05,2026-01-30 11:04:06.803480456,Corrective,Label Sensor Fault,13.5,Label Sensor Fault,"Inspect, reset or replace affected component",True,2026-01-30,2026,1,January,5,Friday
MT000316,ST01,2026-01-30 14:30:52.421427706,Corrective,Tool Change,13.5,Tool Change,"Inspect, reset or replace affected component",True,2026-01-30,2026,1,January,5,Friday
MT000317,ST01,2026-01-30 15:00:00.000000000,Preventive,,9.06,Scheduled Inspection,Preventive inspection and servicing,True,2026-01-30,2026,1,January,5,Friday
MT000318,ST01,2026-01-30 17:31:18.877880071,Corrective,Spindle Fault,13.5,Spindle Fault,"Inspect, reset or replace affected component",True,2026-01-30,2026,1,January,5,Friday
MT000319,ST02,2026-01-30 14:01:15.622802593,Corrective,Robot Position Fault,13.5,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-01-30,2026,1,January,5,Friday
MT000320,ST02,2026-01-30 17:47:13.958336875,Corrective,Robot Position Fault,13.5,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-01-30,2026,1,January,5,Friday
MT000321,ST02,2026-01-30 18:30:00.000000000,Preventive,,8.15,Scheduled Inspection,Preventive inspection and servicing,True,2026-01-30,2026,1,January,5,Friday
MT000322,ST03,2026-01-30 16:19:55.338601484,Corrective,Inspection Calibration,13.5,Inspection Calibration,"Inspect, reset or replace affected component",True,2026-01-30,2026,1,January,5,Friday
MT000323,ST04,2026-01-30 18:02:02.815974990,Corrective,Product Changeover,13.5,Product Changeover,"Inspect, reset or replace affected component",True,2026-01-30,2026,1,January,5,Friday
MT000324,ST04,2026-01-30 18:30:04.165097907,Corrective,Functional Test Failure,13.5,Functional Test Failure,"Inspect, reset or replace affected component",True,2026-01-30,2026,1,January,5,Friday
MT000325,ST04,2026-01-30 20:01:21.156087506,Corrective,Product Changeover,13.5,Product Changeover,"Inspect, reset or replace affected component",True,2026-01-30,2026,1,January,5,Friday
MT000326,ST01,2026-01-30 22:02:03.424140725,Corrective,Tool Change,13.5,Tool Change,"Inspect, reset or replace affected component",True,2026-01-30,2026,1,January,5,Friday
MT000327,ST01,2026-01-30 23:15:09.099381784,Corrective,Tool Wear,11.37,Tool Wear,"Inspect, reset or replace affected component",True,2026-01-30,2026,1,January,5,Friday
MT000328,ST02,2026-01-31 03:47:40.152927911,Corrective,Part Presence Sensor,13.5,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-01-31,2026,1,January,5,Saturday
MT000329,ST03,2026-01-30 22:15:29.459149724,Corrective,Vision System Fault,9.02,Vision System Fault,"Inspect, reset or replace affected component",True,2026-01-30,2026,1,January,5,Friday
MT000330,ST03,2026-01-31 01:01:53.028774373,Corrective,Inspection Calibration,13.5,Inspection Calibration,"Inspect, reset or replace affected component",True,2026-01-31,2026,1,January,5,Saturday
MT000331,ST04,2026-01-31 00:45:00.000000000,Preventive,,11.21,Scheduled Inspection,Preventive inspection and servicing,True,2026-01-31,2026,1,January,5,Saturday
MT000332,ST04,2026-01-31 02:01:20.407271345,Corrective,Fixture Fault,13.5,Fixture Fault,"Inspect, reset or replace affected component",True,2026-01-31,2026,1,January,5,Saturday
MT000333,ST05,2026-01-31 00:15:00.000000000,Preventive,,10.86,Scheduled Inspection,Preventive inspection and servicing,True,2026-01-31,2026,1,January,5,Saturday
MT000334,ST02,2026-02-02 10:33:53.217875611,Corrective,Part Presence Sensor,13.5,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-02-02,2026,2,February,6,Monday
MT000335,ST03,2026-02-02 12:32:17.465476496,Corrective,Vision System Fault,13.5,Vision System Fault,"Inspect, reset or replace affected component",True,2026-02-02,2026,2,February,6,Monday
MT000336,ST04,2026-02-02 09:30:00.000000000,Preventive,,9.91,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-02,2026,2,February,6,Monday
MT000337,ST04,2026-02-02 10:48:58.672471480,Corrective,Fixture Fault,13.5,Fixture Fault,"Inspect, reset or replace affected component",True,2026-02-02,2026,2,February,6,Monday
MT000338,ST02,2026-02-02 16:15:12.478820816,Corrective,Part Presence Sensor,13.5,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-02-02,2026,2,February,6,Monday
MT000339,ST03,2026-02-02 16:30:00.000000000,Preventive,,11.72,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-02,2026,2,February,6,Monday
MT000340,ST03,2026-02-02 19:17:58.197905606,Corrective,Vision System Fault,13.5,Vision System Fault,"Inspect, reset or replace affected component",True,2026-02-02,2026,2,February,6,Monday
MT000341,ST04,2026-02-02 20:33:40.063469144,Corrective,Component Shortage,13.5,Component Shortage,"Inspect, reset or replace affected component",True,2026-02-02,2026,2,February,6,Monday
MT000342,ST05,2026-02-02 15:34:48.691813408,Corrective,Packaging Material Shortage,13.5,Packaging Material Shortage,"Inspect, reset or replace affected component",True,2026-02-02,2026,2,February,6,Monday
MT000343,ST01,2026-02-03 04:30:52.889551994,Corrective,Coolant Sensor Alarm,13.5,Coolant Sensor Alarm,"Inspect, reset or replace affected component",True,2026-02-03,2026,2,February,6,Tuesday
MT000344,ST02,2026-02-02 23:31:46.897888042,Corrective,Part Presence Sensor,13.5,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-02-02,2026,2,February,6,Monday
MT000345,ST02,2026-02-03 04:17:11.968355940,Corrective,Communication Fault,13.5,Communication Fault,"Inspect, reset or replace affected component",True,2026-02-03,2026,2,February,6,Tuesday
MT000346,ST02,2026-02-03 04:32:18.173268821,Corrective,Gripper Fault,13.5,Gripper Fault,"Inspect, reset or replace affected component",True,2026-02-03,2026,2,February,6,Tuesday
MT000347,ST03,2026-02-02 23:00:00.000000000,Preventive,,7.66,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-02,2026,2,February,6,Monday
MT000348,ST03,2026-02-03 01:15:00.000000000,Preventive,,6.26,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-03,2026,2,February,6,Tuesday
MT000349,ST03,2026-02-03 02:32:46.627126026,Corrective,Measurement Sensor Fault,13.5,Measurement Sensor Fault,"Inspect, reset or replace affected component",True,2026-02-03,2026,2,February,6,Tuesday
MT000350,ST04,2026-02-02 22:45:15.736451437,Corrective,Product Changeover,13.5,Product Changeover,"Inspect, reset or replace affected component",True,2026-02-02,2026,2,February,6,Monday
MT000351,ST04,2026-02-03 01:49:44.154194947,Corrective,Functional Test Failure,13.5,Functional Test Failure,"Inspect, reset or replace affected component",True,2026-02-03,2026,2,February,6,Tuesday
MT000352,ST04,2026-02-03 04:02:44.006738910,Corrective,Functional Test Failure,13.5,Functional Test Failure,"Inspect, reset or replace affected component",True,2026-02-03,2026,2,February,6,Tuesday
MT000353,ST05,2026-02-03 03:49:55.903656927,Corrective,Label Sensor Fault,8.76,Label Sensor Fault,"Inspect, reset or replace affected component",True,2026-02-03,2026,2,February,6,Tuesday
MT000354,ST05,2026-02-03 04:01:59.565633949,Corrective,Packaging Jam,13.5,Packaging Jam,"Inspect, reset or replace affected component",True,2026-02-03,2026,2,February,6,Tuesday
MT000355,ST02,2026-02-03 09:01:52.103301051,Corrective,Communication Fault,11.98,Communication Fault,"Inspect, reset or replace affected component",True,2026-02-03,2026,2,February,6,Tuesday
MT000356,ST02,2026-02-03 11:02:27.815800424,Corrective,Gripper Fault,13.5,Gripper Fault,"Inspect, reset or replace affected component",True,2026-02-03,2026,2,February,6,Tuesday
MT000357,ST01,2026-02-03 15:00:00.000000000,Preventive,,11.12,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-03,2026,2,February,6,Tuesday
MT000358,ST02,2026-02-03 16:19:37.586950443,Corrective,Robot Position Fault,13.5,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-02-03,2026,2,February,6,Tuesday
MT000359,ST02,2026-02-03 18:18:21.527903521,Corrective,Communication Fault,13.5,Communication Fault,"Inspect, reset or replace affected component",True,2026-02-03,2026,2,February,6,Tuesday
MT000360,ST02,2026-02-03 18:45:12.345372084,Corrective,Gripper Fault,13.5,Gripper Fault,"Inspect, reset or replace affected component",True,2026-02-03,2026,2,February,6,Tuesday
MT000361,ST03,2026-02-03 21:03:48.852984712,Corrective,Vision System Fault,13.5,Vision System Fault,"Inspect, reset or replace affected component",True,2026-02-03,2026,2,February,6,Tuesday
MT000362,ST04,2026-02-03 18:01:10.820016816,Corrective,Component Shortage,13.5,Component Shortage,"Inspect, reset or replace affected component",True,2026-02-03,2026,2,February,6,Tuesday
MT000363,ST04,2026-02-03 18:30:00.000000000,Preventive,,11.85,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-03,2026,2,February,6,Tuesday
MT000364,ST01,2026-02-04 01:15:00.000000000,Preventive,,7.04,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-04,2026,2,February,6,Wednesday
MT000365,ST02,2026-02-03 22:30:17.704993279,Corrective,Gripper Fault,13.5,Gripper Fault,"Inspect, reset or replace affected component",True,2026-02-03,2026,2,February,6,Tuesday
MT000366,ST02,2026-02-04 03:01:35.459524135,Corrective,Part Presence Sensor,13.5,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-02-04,2026,2,February,6,Wednesday
MT000367,ST02,2026-02-04 04:03:19.734952268,Corrective,Gripper Fault,13.5,Gripper Fault,"Inspect, reset or replace affected component",True,2026-02-04,2026,2,February,6,Wednesday
MT000368,ST03,2026-02-04 00:45:00.000000000,Preventive,,11.23,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-04,2026,2,February,6,Wednesday
MT000369,ST04,2026-02-04 04:18:09.543499075,Corrective,Fixture Fault,13.5,Fixture Fault,"Inspect, reset or replace affected component",True,2026-02-04,2026,2,February,6,Wednesday
MT000370,ST03,2026-02-04 07:03:16.962038264,Corrective,Vision System Fault,13.5,Vision System Fault,"Inspect, reset or replace affected component",True,2026-02-04,2026,2,February,6,Wednesday
MT000371,ST03,2026-02-04 08:00:00.000000000,Preventive,,8.86,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-04,2026,2,February,6,Wednesday
MT000372,ST04,2026-02-04 11:45:00.000000000,Preventive,,7.7,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-04,2026,2,February,6,Wednesday
MT000373,ST05,2026-02-04 12:04:34.644782004,Corrective,Packaging Material Shortage,13.5,Packaging Material Shortage,"Inspect, reset or replace affected component",True,2026-02-04,2026,2,February,6,Wednesday
MT000374,ST05,2026-02-04 13:01:14.926761681,Corrective,Packaging Material Shortage,12.64,Packaging Material Shortage,"Inspect, reset or replace affected component",True,2026-02-04,2026,2,February,6,Wednesday
MT000375,ST02,2026-02-04 14:17:54.986889009,Corrective,Part Presence Sensor,13.5,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-02-04,2026,2,February,6,Wednesday
MT000376,ST02,2026-02-04 18:15:00.000000000,Preventive,,5.51,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-04,2026,2,February,6,Wednesday
MT000377,ST04,2026-02-04 14:17:06.008315538,Corrective,Fixture Fault,12.95,Fixture Fault,"Inspect, reset or replace affected component",True,2026-02-04,2026,2,February,6,Wednesday
MT000378,ST04,2026-02-04 17:17:46.597250853,Corrective,Fixture Fault,13.5,Fixture Fault,"Inspect, reset or replace affected component",True,2026-02-04,2026,2,February,6,Wednesday
MT000379,ST04,2026-02-04 17:32:16.549975842,Corrective,Functional Test Failure,13.5,Functional Test Failure,"Inspect, reset or replace affected component",True,2026-02-04,2026,2,February,6,Wednesday
MT000380,ST01,2026-02-05 03:32:57.257581894,Corrective,Spindle Fault,13.5,Spindle Fault,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000381,ST01,2026-02-05 04:31:06.643478375,Corrective,Spindle Fault,13.5,Spindle Fault,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000382,ST02,2026-02-05 02:34:19.865348428,Corrective,Robot Position Fault,13.5,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000383,ST02,2026-02-05 03:48:00.844746601,Corrective,Robot Position Fault,13.5,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000384,ST02,2026-02-05 04:17:17.604083666,Corrective,Gripper Fault,13.5,Gripper Fault,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000385,ST03,2026-02-05 02:03:47.636502645,Corrective,Measurement Sensor Fault,12.28,Measurement Sensor Fault,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000386,ST05,2026-02-05 00:34:11.148061152,Corrective,Packaging Jam,13.5,Packaging Jam,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000387,ST02,2026-02-05 10:45:25.569093296,Corrective,Part Presence Sensor,13.5,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000388,ST02,2026-02-05 11:34:12.361799507,Corrective,Part Presence Sensor,12.4,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000389,ST02,2026-02-05 12:00:00.000000000,Preventive,,6.51,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-05,2026,2,February,6,Thursday
MT000390,ST03,2026-02-05 09:49:42.510940411,Corrective,Inspection Calibration,13.5,Inspection Calibration,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000391,ST03,2026-02-05 11:01:22.963088368,Corrective,Inspection Calibration,13.5,Inspection Calibration,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000392,ST01,2026-02-05 14:48:16.236109601,Corrective,Tool Wear,13.5,Tool Wear,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000393,ST01,2026-02-05 17:16:43.205595046,Corrective,Spindle Fault,13.5,Spindle Fault,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000394,ST02,2026-02-05 17:18:09.676527265,Corrective,Robot Position Fault,13.5,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000395,ST02,2026-02-05 18:04:41.366721426,Corrective,Robot Position Fault,11.8,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000396,ST03,2026-02-05 14:01:44.496789459,Corrective,Vision System Fault,13.5,Vision System Fault,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000397,ST03,2026-02-05 19:45:11.438453642,Corrective,Vision System Fault,13.5,Vision System Fault,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000398,ST04,2026-02-05 15:32:54.971191158,Corrective,Fixture Fault,13.5,Fixture Fault,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000399,ST04,2026-02-05 16:32:21.908568076,Corrective,Product Changeover,13.5,Product Changeover,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000400,ST04,2026-02-05 18:30:00.000000000,Preventive,,8.67,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-05,2026,2,February,6,Thursday
MT000401,ST05,2026-02-05 18:46:02.346401178,Corrective,Packaging Material Shortage,13.5,Packaging Material Shortage,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000402,ST01,2026-02-06 01:45:54.709935604,Corrective,Spindle Fault,13.5,Spindle Fault,"Inspect, reset or replace affected component",True,2026-02-06,2026,2,February,6,Friday
MT000403,ST01,2026-02-06 05:15:00.000000000,Preventive,,8.22,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-06,2026,2,February,6,Friday
MT000404,ST02,2026-02-05 22:48:07.548335030,Corrective,Robot Position Fault,13.5,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000405,ST02,2026-02-05 23:03:33.649960171,Corrective,Robot Position Fault,13.5,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-02-05,2026,2,February,6,Thursday
MT000406,ST02,2026-02-06 02:00:08.648206551,Corrective,Robot Position Fault,13.5,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-02-06,2026,2,February,6,Friday
MT000407,ST02,2026-02-06 02:19:21.773118220,Corrective,Robot Position Fault,10.8,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-02-06,2026,2,February,6,Friday
MT000408,ST02,2026-02-06 04:32:58.870081311,Corrective,Gripper Fault,13.5,Gripper Fault,"Inspect, reset or replace affected component",True,2026-02-06,2026,2,February,6,Friday
MT000409,ST03,2026-02-06 00:31:22.466844510,Corrective,Measurement Sensor Fault,13.5,Measurement Sensor Fault,"Inspect, reset or replace affected component",True,2026-02-06,2026,2,February,6,Friday
MT000410,ST04,2026-02-06 04:30:00.000000000,Preventive,,5.28,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-06,2026,2,February,6,Friday
MT000411,ST05,2026-02-06 02:49:00.677078424,Corrective,Label Sensor Fault,13.5,Label Sensor Fault,"Inspect, reset or replace affected component",True,2026-02-06,2026,2,February,6,Friday
MT000412,ST02,2026-02-06 11:30:43.400299517,Corrective,Robot Position Fault,13.5,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-02-06,2026,2,February,6,Friday
MT000413,ST03,2026-02-06 10:48:21.106087346,Corrective,Vision System Fault,13.5,Vision System Fault,"Inspect, reset or replace affected component",True,2026-02-06,2026,2,February,6,Friday
MT000414,ST04,2026-02-06 08:04:03.916627743,Corrective,Component Shortage,13.5,Component Shortage,"Inspect, reset or replace affected component",True,2026-02-06,2026,2,February,6,Friday
MT000415,ST04,2026-02-06 10:34:26.765812628,Corrective,Functional Test Failure,13.5,Functional Test Failure,"Inspect, reset or replace affected component",True,2026-02-06,2026,2,February,6,Friday
MT000416,ST01,2026-02-06 14:18:54.130036946,Corrective,Coolant Sensor Alarm,9.79,Coolant Sensor Alarm,"Inspect, reset or replace affected component",True,2026-02-06,2026,2,February,6,Friday
MT000417,ST02,2026-02-06 15:45:56.518783799,Corrective,Robot Position Fault,13.5,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-02-06,2026,2,February,6,Friday
MT000418,ST03,2026-02-06 19:15:00.000000000,Preventive,,11.71,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-06,2026,2,February,6,Friday
MT000419,ST03,2026-02-06 21:18:46.584696729,Corrective,Inspection Calibration,13.5,Inspection Calibration,"Inspect, reset or replace affected component",True,2026-02-06,2026,2,February,6,Friday
MT000420,ST04,2026-02-06 17:00:00.000000000,Preventive,,5.62,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-06,2026,2,February,6,Friday
MT000421,ST04,2026-02-06 17:15:56.037854135,Corrective,Fixture Fault,13.5,Fixture Fault,"Inspect, reset or replace affected component",True,2026-02-06,2026,2,February,6,Friday
MT000422,ST04,2026-02-06 21:16:11.040966814,Corrective,Fixture Fault,13.5,Fixture Fault,"Inspect, reset or replace affected component",True,2026-02-06,2026,2,February,6,Friday
MT000423,ST05,2026-02-06 16:02:38.354854739,Corrective,Packaging Jam,12.28,Packaging Jam,"Inspect, reset or replace affected component",True,2026-02-06,2026,2,February,6,Friday
MT000424,ST05,2026-02-06 17:33:33.408177232,Corrective,Label Sensor Fault,10.41,Label Sensor Fault,"Inspect, reset or replace affected component",True,2026-02-06,2026,2,February,6,Friday
MT000425,ST01,2026-02-07 03:00:00.000000000,Preventive,,7.03,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-07,2026,2,February,6,Saturday
MT000426,ST01,2026-02-07 03:32:58.330710283,Corrective,Tool Change,8.56,Tool Change,"Inspect, reset or replace affected component",True,2026-02-07,2026,2,February,6,Saturday
MT000427,ST04,2026-02-06 23:46:58.459879867,Corrective,Functional Test Failure,13.5,Functional Test Failure,"Inspect, reset or replace affected component",True,2026-02-06,2026,2,February,6,Friday
MT000428,ST04,2026-02-07 00:15:00.000000000,Preventive,,10.36,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-07,2026,2,February,6,Saturday
MT000429,ST04,2026-02-07 00:30:23.539017418,Corrective,Functional Test Failure,13.5,Functional Test Failure,"Inspect, reset or replace affected component",True,2026-02-07,2026,2,February,6,Saturday
MT000430,ST04,2026-02-07 01:45:00.000000000,Preventive,,7.54,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-07,2026,2,February,6,Saturday
MT000431,ST05,2026-02-07 00:15:22.025079254,Corrective,Packaging Jam,13.5,Packaging Jam,"Inspect, reset or replace affected component",True,2026-02-07,2026,2,February,6,Saturday
MT000432,ST05,2026-02-07 00:47:45.673807479,Corrective,Packaging Jam,13.5,Packaging Jam,"Inspect, reset or replace affected component",True,2026-02-07,2026,2,February,6,Saturday
MT000433,ST05,2026-02-07 02:00:00.000000000,Preventive,,7.8,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-07,2026,2,February,6,Saturday
MT000434,ST01,2026-02-09 12:32:08.613836719,Corrective,Tool Wear,13.5,Tool Wear,"Inspect, reset or replace affected component",True,2026-02-09,2026,2,February,7,Monday
MT000435,ST02,2026-02-09 07:31:05.940950697,Corrective,Communication Fault,13.5,Communication Fault,"Inspect, reset or replace affected component",True,2026-02-09,2026,2,February,7,Monday
MT000436,ST02,2026-02-09 12:32:31.812706510,Corrective,Part Presence Sensor,13.5,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-02-09,2026,2,February,7,Monday
MT000437,ST03,2026-02-09 06:46:17.928126642,Corrective,Inspection Calibration,13.5,Inspection Calibration,"Inspect, reset or replace affected component",True,2026-02-09,2026,2,February,7,Monday
MT000438,ST03,2026-02-09 07:45:12.312072273,Corrective,Inspection Calibration,13.5,Inspection Calibration,"Inspect, reset or replace affected component",True,2026-02-09,2026,2,February,7,Monday
MT000439,ST04,2026-02-09 07:48:34.079177827,Corrective,Component Shortage,13.5,Component Shortage,"Inspect, reset or replace affected component",True,2026-02-09,2026,2,February,7,Monday
MT000440,ST04,2026-02-09 09:49:13.021028949,Corrective,Product Changeover,13.5,Product Changeover,"Inspect, reset or replace affected component",True,2026-02-09,2026,2,February,7,Monday
MT000441,ST04,2026-02-09 13:15:07.819467771,Corrective,Product Changeover,13.5,Product Changeover,"Inspect, reset or replace affected component",True,2026-02-09,2026,2,February,7,Monday
MT000442,ST01,2026-02-09 16:48:29.432416181,Corrective,Tool Change,10.08,Tool Change,"Inspect, reset or replace affected component",True,2026-02-09,2026,2,February,7,Monday
MT000443,ST02,2026-02-09 14:31:39.951180108,Corrective,Gripper Fault,13.5,Gripper Fault,"Inspect, reset or replace affected component",True,2026-02-09,2026,2,February,7,Monday
MT000444,ST02,2026-02-09 17:34:11.759648567,Corrective,Robot Position Fault,13.5,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-02-09,2026,2,February,7,Monday
MT000445,ST04,2026-02-09 16:18:28.804723294,Corrective,Component Shortage,12.25,Component Shortage,"Inspect, reset or replace affected component",True,2026-02-09,2026,2,February,7,Monday
MT000446,ST04,2026-02-09 16:31:05.823991737,Corrective,Fixture Fault,8.09,Fixture Fault,"Inspect, reset or replace affected component",True,2026-02-09,2026,2,February,7,Monday
MT000447,ST01,2026-02-10 00:19:14.126945879,Corrective,Tool Change,13.41,Tool Change,"Inspect, reset or replace affected component",True,2026-02-10,2026,2,February,7,Tuesday
MT000448,ST02,2026-02-10 01:34:37.070771035,Corrective,Robot Position Fault,11.83,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-02-10,2026,2,February,7,Tuesday
MT000449,ST03,2026-02-10 04:01:16.004054636,Corrective,Vision System Fault,11.81,Vision System Fault,"Inspect, reset or replace affected component",True,2026-02-10,2026,2,February,7,Tuesday
MT000450,ST04,2026-02-09 22:32:23.476090652,Corrective,Product Changeover,11.51,Product Changeover,"Inspect, reset or replace affected component",True,2026-02-09,2026,2,February,7,Monday
MT000451,ST04,2026-02-09 23:02:39.037508101,Corrective,Product Changeover,13.5,Product Changeover,"Inspect, reset or replace affected component",True,2026-02-09,2026,2,February,7,Monday
MT000452,ST04,2026-02-10 01:15:50.722350179,Corrective,Fixture Fault,13.5,Fixture Fault,"Inspect, reset or replace affected component",True,2026-02-10,2026,2,February,7,Tuesday
MT000453,ST04,2026-02-10 02:31:22.226834340,Corrective,Functional Test Failure,13.5,Functional Test Failure,"Inspect, reset or replace affected component",True,2026-02-10,2026,2,February,7,Tuesday
MT000454,ST02,2026-02-10 06:16:31.999981464,Corrective,Gripper Fault,8.15,Gripper Fault,"Inspect, reset or replace affected component",True,2026-02-10,2026,2,February,7,Tuesday
MT000455,ST02,2026-02-10 09:19:24.969467844,Corrective,Robot Position Fault,12.51,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-02-10,2026,2,February,7,Tuesday
MT000456,ST02,2026-02-10 11:01:21.707171375,Corrective,Part Presence Sensor,13.5,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-02-10,2026,2,February,7,Tuesday
MT000457,ST04,2026-02-10 09:34:03.356375091,Corrective,Functional Test Failure,13.5,Functional Test Failure,"Inspect, reset or replace affected component",True,2026-02-10,2026,2,February,7,Tuesday
MT000458,ST04,2026-02-10 10:49:13.030804521,Corrective,Fixture Fault,13.5,Fixture Fault,"Inspect, reset or replace affected component",True,2026-02-10,2026,2,February,7,Tuesday
MT000459,ST05,2026-02-10 11:16:04.554912656,Corrective,Label Sensor Fault,13.5,Label Sensor Fault,"Inspect, reset or replace affected component",True,2026-02-10,2026,2,February,7,Tuesday
MT000460,ST05,2026-02-10 12:00:00.000000000,Preventive,,5.31,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-10,2026,2,February,7,Tuesday
MT000461,ST01,2026-02-10 14:45:00.000000000,Preventive,,7.58,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-10,2026,2,February,7,Tuesday
MT000462,ST02,2026-02-10 19:02:02.300127643,Corrective,Robot Position Fault,13.5,Robot Position Fault,"Inspect, reset or replace affected component",True,2026-02-10,2026,2,February,7,Tuesday
MT000463,ST03,2026-02-10 20:31:03.917416176,Corrective,Vision System Fault,13.5,Vision System Fault,"Inspect, reset or replace affected component",True,2026-02-10,2026,2,February,7,Tuesday
MT000464,ST03,2026-02-10 20:46:40.862703664,Corrective,Measurement Sensor Fault,13.5,Measurement Sensor Fault,"Inspect, reset or replace affected component",True,2026-02-10,2026,2,February,7,Tuesday
MT000465,ST04,2026-02-10 18:45:53.172833197,Corrective,Functional Test Failure,13.5,Functional Test Failure,"Inspect, reset or replace affected component",True,2026-02-10,2026,2,February,7,Tuesday
MT000466,ST05,2026-02-10 14:03:34.220022947,Corrective,Packaging Jam,12.47,Packaging Jam,"Inspect, reset or replace affected component",True,2026-02-10,2026,2,February,7,Tuesday
MT000467,ST02,2026-02-10 22:00:00.000000000,Preventive,,10.55,Scheduled Inspection,Preventive inspection and servicing,True,2026-02-10,2026,2,February,7,Tuesday
MT000468,ST02,2026-02-11 02:46:41.912354545,Corrective,Part Presence Sensor,13.5,Part Presence Sensor,"Inspect, reset or replace affected component",True,2026-02-11,2026,2,February,7,Wednesday
